event_id,cell_id,obj_i,obj_j,t_exit_i,t_entry_j,PET
1905,CELL_N_3,38,190,7.364817982217383,7.798042569406641,0.43322458718925727
1906,CELL_N_3,38,216,7.364817982217383,7.664742696425331,0.29992471420794775
1907,CELL_N_3,38,253,7.364817982217383,7.764717601161314,0.39989961894393034
1908,CELL_N_3,38,253,7.364817982217383,7.864692505897296,0.4998745236799129
1909,CELL_N_3,38,266,7.364817982217383,7.798042569406641,0.43322458718925727
1910,CELL_N_3,51,51,6.99824333151878,7.064893268009436,0.06664993649065565
1911,CELL_N_3,51,190,6.99824333151878,7.798042569406641,0.7997992378878607
1912,CELL_N_3,51,216,6.99824333151878,7.664742696425331,0.6664993649065512
1913,CELL_N_3,51,253,6.99824333151878,7.764717601161314,0.7664742696425337
1914,CELL_N_3,51,253,6.99824333151878,7.864692505897296,0.8664491743785163
1915,CELL_N_3,51,266,6.99824333151878,7.798042569406641,0.7997992378878607
1916,CELL_N_3,51,190,7.064893268009436,7.798042569406641,0.733149301397205
1917,CELL_N_3,51,216,7.064893268009436,7.664742696425331,0.5998494284158955
1918,CELL_N_3,51,253,7.064893268009436,7.764717601161314,0.6998243331518781
1919,CELL_N_3,51,253,7.064893268009436,7.864692505897296,0.7997992378878607
1920,CELL_N_3,51,266,7.064893268009436,7.798042569406641,0.733149301397205
1921,CELL_N_3,71,38,6.1317941571402645,6.698318617310832,0.5665244601705677
1922,CELL_N_3,71,51,6.1317941571402645,6.831618490292143,0.6998243331518781
1923,CELL_N_3,71,51,6.1317941571402645,7.064893268009436,0.9330991108691711
1924,CELL_N_3,71,71,6.1317941571402645,6.198444093630919,0.06664993649065476
1925,CELL_N_3,71,190,6.1317941571402645,7.798042569406641,1.666248412266376
1926,CELL_N_3,71,210,6.1317941571402645,6.59834371257485,0.4665495554345851
1927,CELL_N_3,71,216,6.1317941571402645,7.664742696425331,1.5329485392850666
1928,CELL_N_3,71,253,6.1317941571402645,7.764717601161314,1.6329234440210492
1929,CELL_N_3,71,253,6.1317941571402645,7.864692505897296,1.7328983487570317
1930,CELL_N_3,71,266,6.1317941571402645,7.798042569406641,1.666248412266376
1931,CELL_N_3,71,38,6.231769061876247,6.698318617310832,0.4665495554345851
1932,CELL_N_3,71,51,6.231769061876247,6.831618490292143,0.5998494284158955
1933,CELL_N_3,71,51,6.231769061876247,7.064893268009436,0.8331242061331885
1934,CELL_N_3,71,190,6.231769061876247,7.798042569406641,1.5662735075303935
1935,CELL_N_3,71,210,6.231769061876247,6.59834371257485,0.3665746506986025
1936,CELL_N_3,71,216,6.231769061876247,7.664742696425331,1.432973634549084
1937,CELL_N_3,71,253,6.231769061876247,7.764717601161314,1.5329485392850666
1938,CELL_N_3,71,253,6.231769061876247,7.864692505897296,1.6329234440210492
1939,CELL_N_3,71,266,6.231769061876247,7.798042569406641,1.5662735075303935
1940,CELL_N_3,199,38,6.3650689348575575,6.698318617310832,0.3332496824532747
1941,CELL_N_3,199,51,6.3650689348575575,6.831618490292143,0.4665495554345851
1942,CELL_N_3,199,51,6.3650689348575575,7.064893268009436,0.6998243331518781
1943,CELL_N_3,199,190,6.3650689348575575,7.798042569406641,1.432973634549083
1944,CELL_N_3,199,210,6.3650689348575575,6.59834371257485,0.2332747777172921
1945,CELL_N_3,199,216,6.3650689348575575,7.664742696425331,1.2996737615677736
1946,CELL_N_3,199,253,6.3650689348575575,7.764717601161314,1.3996486663037562
1947,CELL_N_3,199,253,6.3650689348575575,7.864692505897296,1.4996235710397388
1948,CELL_N_3,199,266,6.3650689348575575,7.798042569406641,1.432973634549083
1949,CELL_N_3,210,51,6.831618490292143,7.064893268009436,0.233274777717293
1950,CELL_N_3,210,190,6.831618490292143,7.798042569406641,0.966424079114498
1951,CELL_N_3,210,216,6.831618490292143,7.664742696425331,0.8331242061331885
1952,CELL_N_3,210,253,6.831618490292143,7.764717601161314,0.9330991108691711
1953,CELL_N_3,210,253,6.831618490292143,7.864692505897296,1.0330740156051537
1954,CELL_N_3,210,266,6.831618490292143,7.798042569406641,0.966424079114498
1955,CELL_N_3,216,190,7.664742696425331,7.798042569406641,0.13329987298130952
1956,CELL_N_3,216,253,7.664742696425331,7.764717601161314,0.09997490473598258
1957,CELL_N_3,216,253,7.664742696425331,7.864692505897296,0.19994980947196517
1958,CELL_N_3,216,266,7.664742696425331,7.798042569406641,0.13329987298130952
1959,CELL_N_3,253,253,7.798042569406641,7.864692505897296,0.06664993649065565
1960,CELL_M_3,16,71,4.432220776628561,6.165119125385592,1.7328983487570317
1961,CELL_M_3,16,71,4.432220776628561,6.265094030121575,1.8328732534930143
1962,CELL_M_3,16,199,4.432220776628561,6.3983939031028845,1.9661731264743239
1963,CELL_M_3,38,298,8.031317347123933,9.364316076937035,1.3329987298131023
1964,CELL_M_3,71,38,6.165119125385592,7.39814295046271,1.233023825077118
1965,CELL_M_3,71,71,6.165119125385592,6.265094030121575,0.09997490473598258
1966,CELL_M_3,71,190,6.165119125385592,7.431467918708038,1.2663487933224458
1967,CELL_M_3,71,199,6.165119125385592,6.3983939031028845,0.2332747777172921
1968,CELL_M_3,71,216,6.165119125385592,7.431467918708038,1.2663487933224458
1969,CELL_M_3,71,233,6.165119125385592,6.964918363273453,0.7997992378878607
1970,CELL_M_3,71,253,6.165119125385592,7.531442823444021,1.3663236980584283
1971,CELL_M_3,71,253,6.165119125385592,7.8313675376519685,1.666248412266376
1972,CELL_M_3,71,38,7.064893268009436,7.39814295046271,0.3332496824532747
1973,CELL_M_3,71,190,7.064893268009436,7.431467918708038,0.3665746506986025
1974,CELL_M_3,71,216,7.064893268009436,7.431467918708038,0.3665746506986025
1975,CELL_M_3,71,253,7.064893268009436,7.531442823444021,0.4665495554345851
1976,CELL_M_3,71,253,7.064893268009436,7.8313675376519685,0.7664742696425328
1977,CELL_M_3,190,253,7.764717601161314,7.8313675376519685,0.06664993649065476
1978,CELL_M_3,190,298,7.764717601161314,9.364316076937035,1.5995984757757213
1979,CELL_M_3,199,38,6.46504383959354,7.39814295046271,0.9330991108691702
1980,CELL_M_3,199,190,6.46504383959354,7.431467918708038,0.966424079114498
1981,CELL_M_3,199,216,6.46504383959354,7.431467918708038,0.966424079114498
1982,CELL_M_3,199,233,6.46504383959354,6.964918363273453,0.4998745236799129
1983,CELL_M_3,199,253,6.46504383959354,7.531442823444021,1.0663989838504806
1984,CELL_M_3,199,253,6.46504383959354,7.8313675376519685,1.3663236980584283
1985,CELL_M_3,216,253,7.631417728180003,7.8313675376519685,0.19994980947196517
1986,CELL_M_3,216,298,7.631417728180003,9.364316076937035,1.7328983487570317
1987,CELL_M_3,233,38,7.264843077481401,7.39814295046271,0.13329987298130952
1988,CELL_M_3,233,190,7.264843077481401,7.431467918708038,0.16662484122663734
1989,CELL_M_3,233,216,7.264843077481401,7.431467918708038,0.16662484122663734
1990,CELL_M_3,233,253,7.264843077481401,7.531442823444021,0.2665997459626199
1991,CELL_M_3,233,253,7.264843077481401,7.8313675376519685,0.5665244601705677
1992,CELL_M_3,253,253,7.664742696425331,7.8313675376519685,0.16662484122663734
1993,CELL_M_3,253,298,7.664742696425331,9.364316076937035,1.699573380511704
1994,CELL_M_3,253,298,7.8313675376519685,9.364316076937035,1.5329485392850666
1995,CELL_L_3,16,71,5.132045109780439,7.098218236254763,1.9661731264743239
1996,CELL_L_3,16,190,5.132045109780439,6.964918363273453,1.8328732534930143
1997,CELL_L_3,16,216,5.132045109780439,6.898268426782797,1.7662233170023587
1998,CELL_L_3,38,298,8.76446664852114,9.031066394483759,0.26659974596261904
1999,CELL_L_3,71,38,7.964667410633278,8.06464231536926,0.09997490473598258
2000,CELL_L_3,71,298,7.964667410633278,9.031066394483759,1.0663989838504806
2001,CELL_L_3,190,38,7.39814295046271,8.06464231536926,0.6664993649065503
2002,CELL_L_3,190,298,7.39814295046271,9.031066394483759,1.6329234440210483
2003,CELL_L_3,216,38,7.39814295046271,8.06464231536926,0.6664993649065503
2004,CELL_L_3,216,298,7.39814295046271,9.031066394483759,1.6329234440210483
2005,CELL_L_3,233,38,7.997992378878606,8.06464231536926,0.06664993649065476
2006,CELL_L_3,233,298,7.997992378878606,9.031066394483759,1.0330740156051528
2007,CELL_K_3,16,71,6.1317941571402645,7.997992378878606,1.8661982217383413
2008,CELL_K_3,16,87,6.1317941571402645,7.664742696425331,1.5329485392850666
2009,CELL_K_3,16,172,6.1317941571402645,8.097967283614588,1.9661731264743239
2010,CELL_K_3,16,185,6.1317941571402645,8.097967283614588,1.9661731264743239
2011,CELL_K_3,16,190,6.1317941571402645,6.3650689348575575,0.233274777717293
2012,CELL_K_3,16,216,6.1317941571402645,6.3983939031028845,0.2665997459626199
2013,CELL_K_3,71,38,8.331242061331881,8.797791616766467,0.466549555434586
2014,CELL_K_3,71,172,8.331242061331881,8.431216966067863,0.0999749047359817
2015,CELL_K_3,71,172,8.331242061331881,8.931091489747777,0.5998494284158955
2016,CELL_K_3,71,172,8.331242061331881,9.131041299219742,0.7997992378878607
2017,CELL_K_3,71,185,8.331242061331881,8.464541934313191,0.13329987298130952
2018,CELL_K_3,87,38,7.664742696425331,8.797791616766467,1.1330489203411362
2019,CELL_K_3,87,71,7.664742696425331,7.997992378878606,0.3332496824532747
2020,CELL_K_3,87,172,7.664742696425331,8.097967283614588,0.43322458718925727
2021,CELL_K_3,87,172,7.664742696425331,8.431216966067863,0.766474269642532
2022,CELL_K_3,87,172,7.664742696425331,8.931091489747777,1.2663487933224458
2023,CELL_K_3,87,172,7.664742696425331,9.131041299219742,1.466298602794411
2024,CELL_K_3,87,185,7.664742696425331,8.097967283614588,0.43322458718925727
2025,CELL_K_3,87,185,7.664742696425331,8.464541934313191,0.7997992378878598
2026,CELL_K_3,172,38,8.36456702957721,8.797791616766467,0.43322458718925816
2027,CELL_K_3,172,172,8.36456702957721,8.431216966067863,0.06664993649065387
2028,CELL_K_3,172,172,8.36456702957721,8.931091489747777,0.5665244601705677
2029,CELL_K_3,172,172,8.36456702957721,9.131041299219742,0.7664742696425328
2030,CELL_K_3,172,185,8.36456702957721,8.464541934313191,0.0999749047359817
2031,CELL_K_3,172,172,8.864441553257121,8.931091489747777,0.06664993649065565
2032,CELL_K_3,172,172,8.864441553257121,9.131041299219742,0.2665997459626208
2033,CELL_K_3,172,172,9.031066394483759,9.131041299219742,0.09997490473598347
2034,CELL_K_3,185,38,8.397891997822537,8.797791616766467,0.39989961894393034
2035,CELL_K_3,185,172,8.397891997822537,8.431216966067863,0.03332496824532605
2036,CELL_K_3,185,172,8.397891997822537,8.931091489747777,0.5331994919252399
2037,CELL_K_3,185,172,8.397891997822537,9.131041299219742,0.733149301397205
2038,CELL_K_3,185,185,8.397891997822537,8.464541934313191,0.06664993649065387
2039,CELL_K_3,185,38,8.631166775539828,8.797791616766467,0.16662484122663912
2040,CELL_K_3,185,172,8.631166775539828,8.931091489747777,0.29992471420794864
2041,CELL_K_3,185,172,8.631166775539828,9.131041299219742,0.4998745236799138
2042,CELL_K_3,190,38,6.931593395028125,8.797791616766467,1.8661982217383422
2043,CELL_K_3,190,71,6.931593395028125,7.997992378878606,1.0663989838504806
2044,CELL_K_3,190,87,6.931593395028125,7.664742696425331,0.7331493013972059
2045,CELL_K_3,190,172,6.931593395028125,8.097967283614588,1.1663738885864632
2046,CELL_K_3,190,172,6.931593395028125,8.431216966067863,1.4996235710397379
2047,CELL_K_3,190,172,6.931593395028125,8.931091489747777,1.9994980947196517
2048,CELL_K_3,190,185,6.931593395028125,8.097967283614588,1.1663738885864632
2049,CELL_K_3,190,185,6.931593395028125,8.464541934313191,1.5329485392850657
2050,CELL_K_3,216,38,6.8649434585374705,8.797791616766467,1.932848158228997
2051,CELL_K_3,216,71,6.8649434585374705,7.997992378878606,1.1330489203411354
2052,CELL_K_3,216,87,6.8649434585374705,7.664742696425331,0.7997992378878607
2053,CELL_K_3,216,172,6.8649434585374705,8.097967283614588,1.233023825077118
2054,CELL_K_3,216,172,6.8649434585374705,8.431216966067863,1.5662735075303926
2055,CELL_K_3,216,185,6.8649434585374705,8.097967283614588,1.233023825077118
2056,CELL_K_3,216,185,6.8649434585374705,8.464541934313191,1.5995984757757205
2057,CELL_J_3,16,16,7.164868172745418,7.231518109236073,0.06664993649065476
2058,CELL_J_3,16,16,7.164868172745418,7.431467918708038,0.2665997459626199
2059,CELL_J_3,16,16,7.164868172745418,7.764717601161314,0.5998494284158955
2060,CELL_J_3,16,125,7.164868172745418,7.698067664670658,0.5331994919252399
2061,CELL_J_3,16,144,7.164868172745418,7.5980927599346755,0.43322458718925727
2062,CELL_J_3,16,172,7.164868172745418,7.364817982217383,0.19994980947196517
2063,CELL_J_3,16,172,7.164868172745418,9.064391362729086,1.8995231899836682
2064,CELL_J_3,16,185,7.164868172745418,7.39814295046271,0.2332747777172921
2065,CELL_J_3,16,295,7.164868172745418,8.964416457993105,1.7995482852476865
2066,CELL_J_3,16,16,7.264843077481401,7.431467918708038,0.16662484122663734
2067,CELL_J_3,16,16,7.264843077481401,7.764717601161314,0.4998745236799129
2068,CELL_J_3,16,125,7.264843077481401,7.698067664670658,0.43322458718925727
2069,CELL_J_3,16,144,7.264843077481401,7.5980927599346755,0.3332496824532747
2070,CELL_J_3,16,172,7.264843077481401,7.364817982217383,0.09997490473598258
2071,CELL_J_3,16,172,7.264843077481401,9.064391362729086,1.7995482852476856
2072,CELL_J_3,16,185,7.264843077481401,7.39814295046271,0.13329987298130952
2073,CELL_J_3,16,295,7.264843077481401,8.964416457993105,1.699573380511704
2074,CELL_J_3,16,16,7.431467918708038,7.764717601161314,0.3332496824532756
2075,CELL_J_3,16,125,7.431467918708038,7.698067664670658,0.2665997459626199
2076,CELL_J_3,16,144,7.431467918708038,7.5980927599346755,0.16662484122663734
2077,CELL_J_3,16,172,7.431467918708038,9.064391362729086,1.6329234440210483
2078,CELL_J_3,16,295,7.431467918708038,8.964416457993105,1.5329485392850666
2079,CELL_J_3,16,295,7.431467918708038,9.29766614044638,1.8661982217383413
2080,CELL_J_3,16,38,7.764717601161314,9.464290981673017,1.699573380511703
2081,CELL_J_3,16,172,7.764717601161314,9.064391362729086,1.2996737615677727
2082,CELL_J_3,16,295,7.764717601161314,8.964416457993105,1.199698856831791
2083,CELL_J_3,16,295,7.764717601161314,9.29766614044638,1.5329485392850657
2084,CELL_J_3,16,295,7.764717601161314,9.597590854654326,1.8328732534930126
2085,CELL_J_3,125,38,7.798042569406641,9.464290981673017,1.666248412266376
2086,CELL_J_3,125,172,7.798042569406641,9.064391362729086,1.2663487933224458
2087,CELL_J_3,125,295,7.798042569406641,8.964416457993105,1.166373888586464
2088,CELL_J_3,125,295,7.798042569406641,9.29766614044638,1.4996235710397388
2089,CELL_J_3,125,295,7.798042569406641,9.597590854654326,1.7995482852476856
2090,CELL_J_3,144,16,7.698067664670658,7.764717601161314,0.06664993649065565
2091,CELL_J_3,144,38,7.698067664670658,9.464290981673017,1.7662233170023587
2092,CELL_J_3,144,172,7.698067664670658,9.064391362729086,1.3663236980584283
2093,CELL_J_3,144,295,7.698067664670658,8.964416457993105,1.2663487933224467
2094,CELL_J_3,144,295,7.698067664670658,9.29766614044638,1.5995984757757213
2095,CELL_J_3,144,295,7.698067664670658,9.597590854654326,1.8995231899836682
2096,CELL_J_3,172,38,8.06464231536926,9.464290981673017,1.3996486663037562
2097,CELL_J_3,172,172,8.06464231536926,9.064391362729086,0.9997490473598258
2098,CELL_J_3,172,295,8.06464231536926,8.964416457993105,0.8997741426238441
2099,CELL_J_3,172,295,8.06464231536926,9.29766614044638,1.2330238250771188
2100,CELL_J_3,172,295,8.06464231536926,9.597590854654326,1.5329485392850657
2101,CELL_J_3,172,295,8.06464231536926,9.864190600616947,1.7995482852476865
2102,CELL_J_3,172,38,9.064391362729086,9.464290981673017,0.39989961894393034
2103,CELL_J_3,172,295,9.064391362729086,9.29766614044638,0.233274777717293
2104,CELL_J_3,172,295,9.064391362729086,9.597590854654326,0.5331994919252399
2105,CELL_J_3,172,295,9.064391362729086,9.864190600616947,0.7997992378878607
2106,CELL_J_3,185,38,8.06464231536926,9.464290981673017,1.3996486663037562
2107,CELL_J_3,185,172,8.06464231536926,9.064391362729086,0.9997490473598258
2108,CELL_J_3,185,295,8.06464231536926,8.964416457993105,0.8997741426238441
2109,CELL_J_3,185,295,8.06464231536926,9.29766614044638,1.2330238250771188
2110,CELL_J_3,185,295,8.06464231536926,9.597590854654326,1.5329485392850657
2111,CELL_J_3,185,295,8.06464231536926,9.864190600616947,1.7995482852476865
2112,CELL_J_3,190,16,6.33174396661223,7.231518109236073,0.8997741426238433
2113,CELL_J_3,190,16,6.33174396661223,7.431467918708038,1.0997239520958084
2114,CELL_J_3,190,16,6.33174396661223,7.764717601161314,1.432973634549084
2115,CELL_J_3,190,125,6.33174396661223,7.698067664670658,1.3663236980584283
2116,CELL_J_3,190,144,6.33174396661223,7.5980927599346755,1.2663487933224458
2117,CELL_J_3,190,172,6.33174396661223,7.364817982217383,1.0330740156051537
2118,CELL_J_3,190,185,6.33174396661223,7.39814295046271,1.0663989838504806
2119,CELL_J_3,190,242,6.33174396661223,7.164868172745418,0.8331242061331885
2120,CELL_J_3,216,16,6.3650689348575575,7.231518109236073,0.8664491743785154
2121,CELL_J_3,216,16,6.3650689348575575,7.431467918708038,1.0663989838504806
2122,CELL_J_3,216,16,6.3650689348575575,7.764717601161314,1.3996486663037562
2123,CELL_J_3,216,125,6.3650689348575575,7.698067664670658,1.3329987298131005
2124,CELL_J_3,216,144,6.3650689348575575,7.5980927599346755,1.233023825077118
2125,CELL_J_3,216,172,6.3650689348575575,7.364817982217383,0.9997490473598258
2126,CELL_J_3,216,185,6.3650689348575575,7.39814295046271,1.0330740156051528
2127,CELL_J_3,216,242,6.3650689348575575,7.164868172745418,0.7997992378878607
2128,CELL_J_3,242,16,7.39814295046271,7.431467918708038,0.033324968245327824
2129,CELL_J_3,242,16,7.39814295046271,7.764717601161314,0.3665746506986034
2130,CELL_J_3,242,125,7.39814295046271,7.698067664670658,0.29992471420794775
2131,CELL_J_3,242,144,7.39814295046271,7.5980927599346755,0.19994980947196517
2132,CELL_J_3,242,172,7.39814295046271,9.064391362729086,1.666248412266376
2133,CELL_J_3,242,295,7.39814295046271,8.964416457993105,1.5662735075303944
2134,CELL_J_3,242,295,7.39814295046271,9.29766614044638,1.899523189983669
2135,CELL_J_3,295,38,9.197691235710398,9.464290981673017,0.26659974596261904
2136,CELL_J_3,295,295,9.197691235710398,9.29766614044638,0.0999749047359817
2137,CELL_J_3,295,295,9.197691235710398,9.597590854654326,0.39989961894392856
2138,CELL_J_3,295,295,9.197691235710398,9.864190600616947,0.6664993649065494
2139,CELL_J_3,295,38,9.29766614044638,9.464290981673017,0.16662484122663734
2140,CELL_J_3,295,295,9.29766614044638,9.597590854654326,0.29992471420794686
2141,CELL_J_3,295,295,9.29766614044638,9.864190600616947,0.5665244601705677
2142,CELL_J_3,295,295,9.630915822899654,9.864190600616947,0.233274777717293
2143,CELL_T_8,73,73,4.565520649609871,4.665495554345854,0.09997490473598258
2144,CELL_T_8,135,73,3.7990463799673377,4.4655457448738884,0.6664993649065507
2145,CELL_T_8,135,73,3.7990463799673377,4.665495554345854,0.8664491743785159
2146,CELL_S_8,135,73,4.332245871892578,5.232020014516421,0.8997741426238433
2147,CELL_S_8,135,181,4.332245871892578,5.065395173289784,0.7331493013972059
2148,CELL_S_8,135,208,4.332245871892578,5.798544474686989,1.466298602794411
2149,CELL_S_8,145,73,4.998745236799128,5.232020014516421,0.233274777717293
2150,CELL_S_8,145,181,4.998745236799128,5.065395173289784,0.06664993649065565
